,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,quoteSourceName,averageDailyVolume3Month,regularMarketTime,regularMarketChange,exchangeDataDelayedBy,postMarketChange,postMarketPrice,exchangeName,preMarketChange,regularMarketSource,marketState,state
0,125124,Communication Services,,"Public Joint Stock Company Nauka-Telecom provides telecommunication services in Russia and internationally. The company provides various data transmission, voice, and other telecommunication services; and individual solutions for the construction and maintenance of telecommunications and IT networks. It also provides Internet, IP-telephony, Wi-Fi and SCS networks, digital interactive television, call tracking, cloud and IT outsourcing services, APCS protection, and organization of virtual private networks; and telephony services, such as telephone numbers, and long distance and international communication services, as well as local communication services. In addition, the company designs, creates, installs, and maintains video surveillance and recording systems, fire alarms, access control systems, and security alarms; and protects data and resources from various cyber-attacks and places equipment in data centers, as well as offers call tracking services. Further, it provides construction and operation of commercial, residential, and industrial facilities; cloud server, cloud, and FTP hosting services; and assistance in the development and implementation of turnkey projects. The company serves developers, management and large companies, corporations, small and medium businesses, state-owned enterprises, private clients, and communication operators. The company was founded in 1999 and is based in Moscow, Russia.",Moscow,,Russia,[],https://www.naukanet.ru,1,"Building 2, Building 13",Telecom Services,"Room GN, Room 16 Floor 1 3rd Yamskogo Pole Street",0.19943,0.0765,0.41493,160530000,0.232,0.13756,252316992,,none,458827000,-318396512,,121,0.967,0.872,0.05519,,,51.466,0.106809996,,8351000,657339008,1265198976,1.776,RUB,269.102,0.329,,MCX,NAUKA-TELECOM PJSC,Public Joint Stock Company Nauka-Telecom,Europe/Moscow,MSK,False,10800000,EQUITY,NSVZ.ME,finmb_114271818,ru_market,,0.966,,4.845,-0.5167464,,,,1811010,,,,271.66,,,,1609372800,0,96789000,20.587,5.5068455,0.14403355,0.4454097,0.9168,1672444800,,1625011200,,,289146,0.62745,1222578560,2,,,,,1412121600,,6.689,0.20463763,,,,,,,,0,,,122,123,180.0875,0,,,120.5,,0,122,138.24,0,123,,0,,,8.3,1412121600,,,120.5,RUB,5.877496,0,,,,258907328,,,1548,120.5,0,1000,0,239,,,88,0,False,0.061,1000,120.5,121,,https://logo.clearbit.com/naukanet.ru,,,,,,,,,,,,,,,,,
0,629850,Energy,,"PAO NOVATEK, an independent oil and gas company, engages in the acquisition, exploration, development, production, processing, marketing, and export of natural gas and liquid hydrocarbons. The company principally holds interests in reserves located in the Yamal-Nenets Autonomous Region, Western Siberia. It sells natural gas, stable gas condensate, gas condensate refined products, liquefied petroleum gas, crude oil, naphtha, diesel fuel, jet fuel, methanol, and petrol. The company also provides transportation, geological and geophysical research, repair and maintenance of energy equipment, and rent and other services; and operates retail stations. It sells its products in Russia, Europe, the Asia-Pacific region, the Middle East, North America, and internationally. PAO NOVATEK has a strategic cooperation agreement with Japan Bank for International Cooperation to cooperate on projects to produce hydrogen and ammonia, carbon capture, utilization, and storage technologies, as well as renewable energy projects in Russia. The company was formerly known as OAO NOVATEK and changed its name to PAO NOVATEK in October 2016. PAO NOVATEK was founded in 1994 and is based in Tarko-Sale, Russia.",Tarko-Sale,7 3499 72 49 51,Russia,[],https://www.novatek.ru,1,"22-A, Pobedy Street",Oil & Gas E&P,,0.3129,0.40752,0.4341,419465986048,0.69,0.26255,332405014528,1489.31,buy,461158000000,-102101753856,2184,1400,2.56,1.484,0.07719,8,2115.59,9.786,0.25444,2775.68,106097000448,187057995776,1062340001792,354.176,RUB,3539.364,0.675,2,MCX,NOVATEK PJSC,PAO NOVATEK,Europe/Moscow,MSK,False,10800000,EQUITY,NVTK.ME,finmb_12038215,ru_market,,0.487,,1.557,-0.10545939,,179.39,,2995610112,,,,6323.948,,,,1640908800,0.026870001,432927014912,1442.369,27.67,0.14403355,0.22138068,0.41096002,1703980800,,1640908800,,,92018841,1.4371,517411995648,2,,1153958400,1000:1,,1633651200,,2.554,3.9477513,,0.19,,7.8042254,,,,0,,,1343.6,1444.4,1663.178,0.5317059,0.35639998,,1444.8,,133052,1343.6,1443.14,714.4,1444.4,,133052,,,55.34,1633651200,,,1300,RUB,0.9706254,1008410,,,,4193854160896,,,1583090,1300,1389.4,20000,1008410,2025.8,,2.27,654,1400,False,0.041199997,100000,1444.8,1400,,https://logo.clearbit.com/novatek.ru,7 3499 72 44 79,,,,,,,,,,,,,,,,
0,196140,Utilities,7341,"Public Joint-Stock Company ""Second Generating Company of the Electric Power Wholesale Market"", together with its subsidiaries, generates and sells electricity and thermal energy in Russia. The company serves the wholesale market of electric energy. It also provides fire safety, firefighting, and rescue work services; and freight and passenger transportation, and rail freight services, as well as engages in designing and construction activity; and investment in securities. The company was incorporated in 2005 and is based in Saint Petersburg, Russia. Public Joint-Stock Company ÂSecond Generating Company of the Electric Power Wholesale Market' is a subsidiary of Public Joint Stock Company Centrenergoholding.",Saint Petersburg,7 812 646 1364,Russia,[],https://www.ogk2.ru,1,Building 1,Utilities—Independent Power Producers,litera A Peterburgskoye Highway 66,0.27807,0.11445,0.43225,31958999040,0.337,0.18324,37936001024,0.14,strong_buy,55582000000,10444125184,0.7,0.3858,0.754,2.987,0.07142,5,0.63,25.232,0.10552,0.81,57000000,38499999744,136423997440,0.001,RUB,1.235,0.726,1.5,MCX,OGK-2 PJSC,"Public Joint-Stock Company ""Second Generating Company of the Electric Power Wholesale Market""",Europe/Moscow,MSK,False,10800000,EQUITY,OGKB.ME,finmb_27941326,ru_market,,0.594,,2.135,-0.60697347,,,,110440996864,,,,1.381,,,,1609372800,0.03366,15614000128,0.141,0.060045,0.14403355,0.27936277,0.8083,1672444800,,1632960000,,,20856813230,0.764705,80989888512,4,,,,,1625097600,,0.754,0.31232142,,,,,,,,0,,,0.3851,0.3373,0.63013,0.15580368,1.5011001,,0.3851,,0,0.3851,0.464722,0.06,0.3373,,0,,,0.06,1625097600,,,0.3851,RUB,2.7361703,0,,,,42608136192,,,124692624,0.3851,0,500000,0,0.844,,5.43,0.2762,0,False,0.1958,8000000,0.3851,0.3858,,https://logo.clearbit.com/ogk2.ru,,,,,,,,,,,,,,,,,
0,606108,Consumer Cyclical,,"Public Joint Stock Company Pavlovo Bus produces and sells buses and special vehicles, automotive components, and spare parts in Russia. It also sells illiquid assets. The company was formerly known as Pavlovsky Avtobusny Zavod. The company was founded in 1932 and is based in Pavlovo, Russia. Public Joint Stock Company Pavlovo Bus is a subsidiary of Public Joint Stock Company GAZ.",Pavlovo,,Russia,[],https://www.paz-bus.ru,1,"Suvorov Street, 1",Auto Manufacturers,Nizhny Novgorod Region,0.00866,0.042179998,0.12056,-1680082048,-0.208,-0.0104,65279000,,none,908338000,4539136512,,4440,,1.693,-0.00274,,,133.456,0.05465,,49676000,7972025856,7534266880,31.683,RUB,4805.311,0.54,,MCX,PAVLOVO BUS PJSC,Public Joint Stock Company Pavlovo Bus,Europe/Moscow,MSK,False,10800000,EQUITY,PAZA.ME,finmb_38448029,ru_market,,1.975,,228.004,-0.38881308,,,,1567900,,,,3809.872,,,,1451520000,0,317759008,202.665,,0.14403355,1.1653935,0.9379,1514678400,,1451520000,,,96849,0.469696,14883844096,2,,,,,,,,1.0827876,,,,,,,,0,,,4440,4340,6152.1,0,0,,4440,,0,4440,5144,0,4340,,0,,,,,,,4440,RUB,21.908075,0,,,,8158011392,,,32,4440,0,1000,0,8200,,,4000,0,False,,1000,4440,4440,,https://logo.clearbit.com/paz-bus.ru,,,,,,,,,,,,,,,,,
0,119333,Basic Materials,,"Public Joint-Stock Company PhosAgro, together with its subsidiaries, engages in the production and distribution of apatite concentrate and mineral fertilizers in Russia and internationally. It operates through two segments, Phosphate-Based Products and Nitrogen-Based Products. The Phosphate-Based Products segment produces and distributes ammophos, diammoniumphosphate, sodium tripolyphosphate, and other phosphate based and complex fertilizers; and apatite concentrate extracted from the apatite-nepheline ore. The Nitrogen-Based Products segment is involved in the production and distribution of ammonia, ammonium nitrate, and urea. It also offers feed phosphates; phosphate rock, syenite alkali aluminium concentrate, titanomagnetite concentrate, nepheline concentrate, and titanite concentrate; and industrial products, such as ammonia solution, nitric acid, aluminium fluoride, sodiumsilicofluoride, sulphuric acid, and oleum. The company was incorporated in 2001 and is headquartered in Moscow, Russia.",Moscow,7 495 232 9689,Russia,[],https://www.phosagro.com,1,Building 1,Agricultural Inputs,"55/1, Leninsky prospekt",0.45303002,0.30844,0.47876,126224998400,1.172,0.39143002,190493999104,3933.39,hold,201311000000,49403748352,6101.84,6951,2.226,1.916,0.2836,5,5924.25,106.55,0.95258003,7075,21710000128,175427993600,420487987200,167.645,RUB,3247.012,1.067,2.6,MCX,PHOSAGRO PJSC,Public Joint-Stock Company PhosAgro,Europe/Moscow,MSK,False,10800000,EQUITY,PHOR.ME,finmb_13717903,ru_market,,2.507,,5.533,0.5461408,,1007.07,,129500000,,,,1270.556,,,,1640908800,0.02042,129696997376,1001.521,390,0.14403355,5.4708333,0.6464,1703980800,,1640908800,,,45716090,0.102495,1053978525696,2,,1330041600,10:1,,1657238400,,2.226,2.1407378,,2.16,,6.902201,,,,0,,,6350,6450,5289.47,0.13937008,0.55689996,,7724,,19597,6350,5440.84,885,6450,,19597,,,780,1657238400,,,6415,RUB,6.9404435,202361,,,,900154523648,,,130738,6415,6951,1200,202361,7724,,5.54,3700,0,False,0.1228,1200,7724,6951,,https://logo.clearbit.com/phosagro.com,7 495 956 1902,,,,,,,,,,,,,,,,
0,123242,Real Estate,,"Public Joint Stock Company PIK-specialized homebuilder develops, constructs, and sells residential real estate properties in Russia. It operates through six segments: Development, Commercial Construction, Maintenance, Industrial, Proptech, and Others. It engages in the construction of residential buildings and areas; production of construction materials, including concrete panels, window frames, and other construction elements; prefabricated panel buildings; and production and sale of IoT-devices. The company also provides maintenance and management of residential buildings and other properties; technical maintenance services for utility systems, and rendering heat, water, and electricity supply services; and internet services, as well as construction services for third party. In addition, it provides apartment rental, repair of premises, and agency services for the sale of residential apartments, as well as implementation of IT solutions. The company was founded in 1994 and is headquartered in Moscow, Russia.",Moscow,7 495 505 9733,Russia,[],https://www.pik.ru,1,19 building 1,Real Estate—Diversified,Barrikadnaya street,0.23823999,0.31854,0.27002,-140385992704,0.366,0.22895999,102658998272,507,buy,105209000000,-166718504960,1390,498.6,2.796,2.245,0.09175,9,1350.07,158.904,0.78842,2000,55842000896,352275005440,430910996480,84.545,RUB,652.404,0.781,2,MCX,PIK SHB PJSC,Public Joint Stock Company PIK-specialized homebuilder,Europe/Moscow,MSK,False,10800000,EQUITY,PIKK.ME,finmb_26492952,ru_market,,1.458,,6.12,-0.40165877,,,,647075008,,,,331.88,,,,1609372800,0.23839001,137262997504,207.818,45.43,0.14403355,1.5023502,0.70044,1672444800,,1625011200,,,188644646,0.07442,628241989632,2,,,,,1620950400,,2.796,0.8843786,,,,,,,,0,,,505,550,1080.338,0.0899604,0.32790002,,550,,37810,505,767.344,45.43,550,,37810,,,68.14,1620950400,,,480,RUB,2.3992147,211400,,,,381088464896,,,648415,480,0,16000,211400,1509.6,,,380.1,0,False,0.1349,155000,550,498.6,,https://logo.clearbit.com/pik.ru,7 495 229 9011,,,,,,,,,,,,,,,,
0,123056,Basic Materials,,"Public Joint Stock Company Polyus, together with its subsidiaries, engages in the extraction, refining, and sale of gold. The company has primary operations in Krasnoyarsk, Irkutsk, and Magadan regions, as well as the Sakha Republic in Russia. It also engages in the research and exploration works. The company was incorporated in 2006 and is based in Moscow, Russia. Public Joint Stock Company Polyus is a subsidiary of Polyus Gold International Limited.",Moscow,7 495 641 3377,Russia,[],https://www.polyus.com,1,3 Building 1,Gold,Krasina Street,0.68627,0.45711,0.7503,2936000000,-0.147,0.6172,3408000000,10710,buy,3726000000,1059249984,15100,12200,-0.377,2.217,0.25031,7,14853.1,101.829,0.76636004,18000,1343000064,3563000064,4966000128,9.948,USD,36.805,1.508,2.3,MCX,POLYUS PJSC,Public Joint Stock Company Polyus,Europe/Moscow,MSK,False,10800000,EQUITY,PLZL.ME,finmb_272009778,ru_market,,332.12,,483.951,-0.1095345,,1368.27,,135004992,,,,25.732,,,,1640908800,0.04479,2270000128,1715.25,267.48,0.14403355,474.11783,0.77186996,1703980800,,1640908800,,,30296472,0.004901,1649305976832,2,,,,,1633651200,,-0.38,331.6675,,0.41,,8.9163685,,,,0,,,12300,12100,13135.74,0.00062764226,0.5426,,12466,,10783,12300,11764.15,7.72,12100,,10783,,,654.63,1633651200,,,11800,RUB,7.1126657,38684,,,,1647060844544,,,148189,11800,12000,9400,38684,16212,,,8600,12200,False,0.053200003,400,12466,12200,,https://logo.clearbit.com/polyus.com,7 495 785 4590,,,,,,,,,,,,,,,,
0,614007,Utilities,1443,"Public Joint Stock Company Perm Energy Supplying Company engages in the electricity supply to the population and organizations of the Perm Krai. It also sells electricity metering devices, water and gas meters, cable and wiring products, lamps, shield equipment, equipment for receiving digital television, tickets, and products for home and office online. Public Joint Stock Company Perm Energy Supplying Company was formerly known as Perm Power Sale Company Open Joint-Stock Company and changed its name to Public Joint Stock Company Perm Energy Supplying Company in July 2015. The company was founded in 2005 and is headquartered in Perm, Russia with branches in Kungur, Zakamsky, Gubakha, Kudymkar, and Ocher, Russia.",Perm,7 216 1006,Russia,[],https://www.energos.perm.ru,1,Timiryazev Street 37,Utilities—Regulated Electric,,0.02587,0.01874,0.05979,1261046016,0.097,0.02451,1099457024,,none,2579944000,897294656,,118.2,0.183,1.258,0.12697,,,0.834,0.48338002,,1014988992,14583000,42493587456,28.03,RUB,1173.501,1.218,,MCX,PERM ENERGY SUPPLY,Public Joint Stock Company Perm Energy Supplying Company,Europe/Moscow,MSK,False,10800000,EQUITY,PMSB.ME,finmb_25892408,ru_market,,0.079,,3.069,-0.33015007,,,,36211000,,,,47.276,,,,1609372800,0,606401024,16.746,12.5,0.14403355,2.5002115,0.5733,1672444800,,1625011200,,,2732841,0.200089,3374565376,2,,,,,1624406400,,0.183,0.13597137,,,,,,,,0,,,119.8,114,151.048,0.10434057,0.7353,,119.8,,0,119.8,120.86,12.5,114,,0,,,12.5,1624406400,,,119.8,RUB,7.0584016,0,,,,5777911296,,,4799,119.8,0,2000,0,248,,9.83,84.8,0,False,0.1273,1000,119.8,118.2,,https://logo.clearbit.com/energos.perm.ru,7 262 8921,,,,,,,,,,,,,,,,
0,690091,Financial Services,832,"Public joint-stock commercial bank Primorye provides commercial banking products and services to corporate and private customers in Russia. It offers deposit products; cash, car, housing, mortgage, and commercial loans; business financing, overdraft facility, and loan refinancing services; letter of credit and bank guarantee; and individual, salary, credit, and corporate cards. The company also provides western union transfer, settlement and cash, documentary collection, trade finance, foreign exchange control, correspondent banking, and financial management services; and currency purchase and sale, and hedging services. In addition, it offers mobile acquiring services; bank safes; securities brokerage and management; and Internet and mobile banking services. The company has branches in the cities of Ussuriisk, Nakhodka, Artem, and Wrangell, as well as in Khabarovsk, Yuzhno-Sakhalinsk, and Irkutsk; representative office in Magadan; and office in Moscow. Public joint-stock commercial bank Primorye was founded in 1994 and is headquartered in Vladivostok, Russia.",Vladivostok,7 423 226 0600,Russia,[],https://www.primbank.ru,1,"st. Svetlanskaya, 47",Banks—Regional,,0,0.040510003,0,-1177072000,-0.531,0.16975,,,none,1986723000,,,41200,-0.402,,0.0019699999,,,,0.01799,,6243146752,559982976,1854099968,24972.588,RUB,7416.4,,,MCX,PRIMORYE COMM BANK,Public joint-stock commercial bank Primorye,Europe/Moscow,MSK,False,10800000,EQUITY,PRMB.ME,finmb_39414565,ru_market,,2.49,,,0.10273969,,,,250000,,,,15979.072,,,,1609459200,0,75109000,300.436,901,0.14403355,2.5783725,0.82827,1672531200,,1633046400,,,42840,0.406417,4616836096,2,,,,,1621814400,,-0.402,5.5552564,,,,,,,,0,,,41200,33800,43057,0.021868931,1.3552,,41200,,0,41200,39140,901,33800,,0,,,901,1621814400,,,41200,RUB,137.13403,0,,,,10300000256,,,6,41200,0,100,0,73600,,,27400,0,False,0.027999999,100,41200,41200,,https://logo.clearbit.com/primbank.ru,7 423 222 6875,,,,,,,,,,,,,,,,
0,652870,Basic Materials,15778,"Public Joint Stock Company Raspadskaya, together with its subsidiaries, engages in the mining of coking coal. Its flagship asset is the Raspadskaya Mine. The company also holds various coal assets located in the Kemerovo region, Russia, including seven mines, two open pits, three washing plants, and specialized support enterprises. In addition, it is involved in managing, coal processing and trading activities. The company was founded in 1973 and is based in Mezhdurechensk, Russia. Public Joint Stock Company Raspadskaya is a subsidiary of EVRAZ plc.",Mezhdurechensk,7 3847 54 68 15,Russia,[],https://www.raspadskaya.com,1,"106, Mira street",Coking Coal,Kemerovo region-Kuzbass,0.63298,0.41659,0.61535,869000000,3.948,0.52574,1328000000,1.84,strong_buy,1312000000,-307249984,5.69,320,8.752,1.611,0.24665001,4,5.4,29.055,0.69279,8.4,400000000,421000000,2098000000,0.601,USD,3.139,1.429,1.5,MCX,RASPADSKAYA PJSC,Public Joint Stock Company Raspadskaya,Europe/Moscow,MSK,False,10800000,EQUITY,RASP.ME,finmb_22868134,ru_market,,101.557,,160.441,0.3797927,,0.4,,665734016,,,,2.162,,,,1640908800,0.0179,874000000,133.75,28,0.14403355,148.01111,0.90903,1703980800,,1640908800,,,26509525,0.64483,213065859072,2,,,,,1642377600,,8.507,101.54189,,,,800,,,,0,,,320,292.9,366.6905,0.0021875,0.295,,320,,0,320,369.1012,0.7,292.9,,0,,,56.7,1642377600,,,320,RUB,2.3925233,0,,,,213034893312,,,1828141,320,0,337000,0,522.3,,,165,0,False,0.21290001,112000,320,320,,https://logo.clearbit.com/raspadskaya.com,,,,,,,,,,,,,,,,,
0,117393,Communication Services,,"Public Joint Stock Company RBC, together with its subsidiaries, operates in the Internet, television, and print media businesses in Russia and internationally. It owns Internet resources, including rbc.ru, a business news portal; lf.rbc.ru, a personal finance portal; sport.rbc.ru, a sport portal; realty.rbc.ru, a real estate portal; style.rbc.ru, a lifestyle portal; autonews.ru, an automobile news website; and cnews.ru, a technology website. The company also operates RBC channel, a business TV channel that covers economic and financial events featuring relevant commentary, interviews and analysis from experts, live stand-up reports, topical programs, reviews of industries, and materials from international news agencies; and publishes and sells RBC daily newspaper and RBC monthly business magazine. In addition, it conducts industry-focused business conferences on relevant topics; offers hosting and domain name registration services; and provides server rental and placement services, as well as SSL certificates and various additional services. Further, the company owns non-business online projects and services. The company was founded in 1993 and is headquartered in Moscow, Russia. Public Joint Stock Company RBC is a subsidiary of AO Sotol Proekt.",Moscow,7 495 363 1111,Russia,[],https://rbcholding.ru/,1,"78/1, Profsoyuznaya Street",Internet Content & Information,,0.22286,-0.01312,0.50286,1352000000,0.251,0.19601999,1478000000,,none,2868000000,78875000,,2.916,,1.006,0.15501,,,,,,1892000000,15888000000,6632000000,5.396,RUB,18.913,0.906,,MCX,RBC PJSC,Public Joint Stock Company RBC,Europe/Moscow,MSK,False,10800000,EQUITY,RBCM.ME,finmb_10288495,ru_market,,2.347,,10.533,-0.23943663,,,,350654016,,,,-36.657,,,,1609372800,0,-87000000,-0.248,,0.14403355,,0.72190005,1672444800,,1625011200,,,86706318,0.678253,15567716352,4,,,,,,,,0.15417778,,,,,,,,0,,,2.928,3.004,3.64726,0,0,,2.928,,0,2.928,3.18912,0,3.004,,0,,,,,,,2.928,RUB,,0,,,,1022507072,,,127034,2.928,0,50000,0,4.698,,,2.302,0,False,,20000,2.928,2.916,,https://logo.clearbit.com/rbcholding.ru,,,,,,,,,,,,,,,,,
